coverage,id,name,category,standard,n_links,n_live,n_dead,n_unresolved,live_vendors,dead_vendors,projects,project_status,tabs,text_only_sources,dead_links,live_links
all_live,frame.misumi-hfsb5-2020-size-depends-use-configurator,Misumi HFSB5-2020 (Size depends - use configurator),Frame,,2,2,0,0,LDO Motors | Misumi,,voron-2.4 voron-trident voron-1.8 voron-2.2,current legacy,4,,,https://us.misumi-ec.com/vona2/detail/110302683830?Inch=0 | https://docs.ldomotors.com/en/voron/LDO_Voron_Distributors
all_live,hardware.3x5x0-5-shim-ring-3mm-id-5mm-od,"3x5x0.5 Shim Ring (3mm ID, 5mm OD)",Hardware,,4,4,0,0,AliExpress | HobbyTown,,voron-0,legacy,1,,,https://s.click.aliexpress.com/e/_d6LLlCu | https://www.hobbytown.com/protek-rc-3x5x0.5mm-clutch-washer-10-ptk-h-5911/p188799 | https://s.click.aliexpress.com/e/_dXI90fG | https://www.aliexpress.com/item/32917948919.html
all_live,hardware.3x7x0-5-shim-ring-3mm-id-7-mm-od,"3x7x0.5 Shim Ring (3mm ID, 7 mm OD)",Hardware,DIN988,3,3,0,0,AliExpress,,voron-0,legacy,1,,,https://s.click.aliexpress.com/e/_dUjNx0o | https://s.click.aliexpress.com/e/_Bf9nOYLc | https://www.aliexpress.com/item/32917948919.html
all_live,hardware.m2-5x12-shcs-for-dragon-hotend-only,M2.5x12 SHCS (for dragon hotend only),Hardware,DIN 912,1,1,0,0,AliExpress,,voron-0,legacy,1,,,https://www.aliexpress.com/item/4000888356182.html
all_live,hardware.m2-5x6-bhcs,M2.5x6 BHCS,Hardware,ISO 7380-1,2,2,0,0,AliExpress | McMaster-Carr,,voron-0.1,legacy,1,,,https://www.mcmaster.com/screws/system-of-measurement~metric/rounded-head-screws/thread-size~m2-5/metric-alloy-steel-button-head-hex-drive-screws | https://s.click.aliexpress.com/e/_d7V4XEq
all_live,hardware.m2x6-bhcs,M2x6 BHCS,Hardware,ISO 7380-1,3,3,0,0,AliExpress,,voron-0,legacy,1,,,https://s.click.aliexpress.com/e/_dWAEssE | https://www.aliexpress.com/item/32966917947.html | https://www.aliexpress.com/item/4000038065691.html
all_live,hardware.m2x6-bhcs-shcs,M2x6 BHCS/SHCS,Hardware,ISO 7380-1,3,3,0,0,AliExpress | Amazon | Bolt Depot,,voron-0.1,legacy,1,,,https://www.boltdepot.com/Metric_socket_cap_Class_12.9_alloy_steel_black_oxide_finish_2mm_x_0.4mm.aspx | https://www.aliexpress.com/item/32966917947.html | https://www.amazon.com/dp/B07W5J19Y5
all_live,hardware.m2x6-fhcs,M2x6 FHCS,Hardware,ISO 10642 / DIN7991,2,2,0,0,AliExpress | McMaster-Carr,,voron-0.2 voron-0.1,current legacy,2,,,https://www.mcmaster.com/91294A004/ | https://www.aliexpress.com/item/32968616563.html
all_live,hardware.m2x6-shcs,M2x6 SHCS,Hardware,ISO 4762 / DIN 912,3,3,0,0,AliExpress | Amazon | Bolt Depot,,voron-0.2,current,1,,,https://www.boltdepot.com/Metric_socket_cap_Class_12.9_alloy_steel_black_oxide_finish_2mm_x_0.4mm.aspx | https://www.aliexpress.com/item/2251832870888463.html | https://www.amazon.com/dp/B07W5J19Y5
all_live,hardware.m2x8-shcs,M2x8 SHCS,Hardware,ISO 4762 / DIN 912,5,5,0,0,AliExpress | Amazon | Bolt Depot,,voron-0.2 voron-0 voron-0.1,current legacy,3,,,https://www.boltdepot.com/Metric_socket_cap_Class_12.9_alloy_steel_black_oxide_finish_2mm_x_0.4mm.aspx | https://s.click.aliexpress.com/e/_d6vrEGq | https://amzn.to/3c0xpEh | https://www.aliexpress.com/item/2251832870888463.html | https://amzn.to/2SiHdlD
all_live,hardware.m3-hexnut,M3 Hexnut,Hardware,ISO 4033 / DIN 934,4,4,0,0,AliExpress | Bolt Depot | McMaster-Carr,,voron-2.4 voron-0.2 voron-switchwire afterburner mobius-3.1 jetpack voron-0 voron-0.1 voron-1.8 voron-2.2,current legacy,10,,,https://www.boltdepot.com/Product-Details.aspx?product=4783 | https://www.boltdepot.com/Metric_hex_nuts_Stainless_steel_18-8_(A-2).aspx | https://www.mcmaster.com/90591A250/ | https://www.aliexpress.com/item/32977174437.html
all_live,hardware.m3-thumb-nuts,M3 Thumb Nuts,Hardware,DIN 467,1,1,0,0,AliExpress,,voron-0,legacy,1,,,https://www.aliexpress.com/item/4000023683078.html
all_live,hardware.m3x10-bhcs,M3x10 BHCS,Hardware,ISO 7380-1,2,2,0,0,AliExpress | Bolt Depot,,voron-0.2 voron-0 voron-0.1,current legacy,3,,,https://www.boltdepot.com/Metric_socket_button_head_Class_12.9_alloy_steel_black_oxide_finish_3mm_x_0.5mm.aspx | https://s.click.aliexpress.com/e/_dTG8kTc
all_live,hardware.m3x12-bhcs,M3x12 BHCS,Hardware,ISO 7380-1,2,2,0,0,AliExpress | Bolt Depot,,voron-0.2 voron-0 voron-0.1,current legacy,3,,,https://www.boltdepot.com/Metric_socket_button_head_Class_12.9_alloy_steel_black_oxide_finish_3mm_x_0.5mm.aspx | https://s.click.aliexpress.com/e/_dWjW7lk
all_live,hardware.m3x16-bhcs,M3x16 BHCS,Hardware,ISO 7380-1,2,2,0,0,AliExpress | Bolt Depot,,voron-0.2 voron-0.1,current legacy,2,,,https://www.boltdepot.com/Metric_socket_button_head_Class_12.9_alloy_steel_black_oxide_finish_3mm_x_0.5mm.aspx | https://s.click.aliexpress.com/e/_dWjW7lk
all_live,hardware.m3x30-bhcs,M3x30 BHCS,Hardware,ISO 7380-1,2,2,0,0,AliExpress | Bolt Depot,,voron-0.2 voron-0 voron-0.1,current legacy,3,,,https://www.boltdepot.com/Product-Details.aspx?product=18943 | https://s.click.aliexpress.com/e/_dUZTaXk
all_live,hardware.m3x50-shcs,M3x50 SHCS,Hardware,,1,1,0,0,McMaster-Carr,,stealthburner,current,1,,,https://www.mcmaster.com/91290A137/
all_live,hardware.m3x8-bhcs,M3x8 BHCS,Hardware,ISO 7380-1,2,2,0,0,AliExpress | Bolt Depot,,voron-0.2 voron-0 voron-0.1,current legacy,3,,,https://www.boltdepot.com/Metric_socket_button_head_Class_12.9_alloy_steel_black_oxide_finish_3mm_x_0.5mm.aspx | https://s.click.aliexpress.com/e/_d69Qoqw
all_live,hardware.m5x25-bhcs,M5x25 BHCS,Hardware,,2,2,0,0,Bolt Depot | McMaster-Carr,,jetpack,legacy,1,,,https://www.boltdepot.com/Product-Details.aspx?product=15650 | https://www.mcmaster.com/91239A234/
all_live,hardware.m5x35mm-bhcs,M5x35mm BHCS,Hardware,ISO 7380-1,2,2,0,0,AliExpress | Bolt Depot,,voron-0,legacy,1,,,https://www.boltdepot.com/Metric_socket_button_head_Class_12.9_alloy_steel_black_oxide_finish_5mm_x_0.8mm.aspx | https://s.click.aliexpress.com/e/_d9EGBZ4
all_live,hardware.shim-washer-6mm-od-3mm-id-0-5mm-thick-thickness-is-important,Shim Washer - 6mm OD - 3mm ID - 0.5mm Thick (thickness is important),Hardware,DIN988,2,2,0,0,AliExpress,,voron-0.2 voron-0.1,current legacy,2,,,https://s.click.aliexpress.com/e/_dUjNx0o | https://s.click.aliexpress.com/e/_Bf9nOYLc
all_live,hardware.thumb-screw-assembly,Thumb Screw Assembly,Hardware,,4,4,0,0,AliExpress | Bondtech | Filastruder,,voron-0.2 afterburner voron-m4 voron-0 voron-0.1,current legacy,5,,,https://www.bondtech.se/en/product/thumbscrew-assembly | https://www.filastruder.com/collections/bondtech/products/bondtech-thumbscrew-assembly | https://s.click.aliexpress.com/e/_dUxr46o | https://www.aliexpress.com/item/32947691813.html
all_live,hotend.2-into-1-y-splitter,2 into 1 Y Splitter,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32770576556.html
all_live,hotend.copper-v6-heat-block,Copper V6 Heat Block,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/4000011928654.html
all_live,hotend.copper-volcano-heatblock,Copper Volcano Heatblock,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/4000012110390.html
all_live,hotend.e3d-v6-bowden-hotend-kit-12v,E3D V6 Bowden Hotend Kit (12V),Hotend,,2,2,0,0,AliExpress | Filastruder,,voron-1.6.2 voron-2.2,legacy,2,,,https://www.aliexpress.com/item/32844028127.html | https://www.filastruder.com/products/all-metal-e3d-v6-hotend
all_live,hotend.e3d-volcano-bowden-hotend-kit-12v,E3D Volcano Bowden Hotend Kit (12V),Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32844080369.html
all_live,hotend.v6-and-or-mosquito-brass-nozzle,V6 and/or Mosquito Brass Nozzle,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32835656952.html
all_live,hotend.v6-and-or-mosquito-copper-nozzle,V6 and/or Mosquito Copper Nozzle,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/33044552706.html
all_live,hotend.v6-and-or-mosquito-steel-nozzle,V6 and/or Mosquito Steel Nozzle,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32850756758.html
all_live,hotend.v6-volcano-heatsink,V6/Volcano Heatsink,Hotend,,2,2,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32842829820.html | https://www.aliexpress.com/item/32895954372.html
all_live,hotend.v6-volcano-titanium-heatbreak,V6/Volcano Titanium Heatbreak,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32853548000.html
all_live,hotend.volcano-brass-nozzle,Volcano Brass Nozzle,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32839344108.html
all_live,hotend.volcano-copper-nozzle,Volcano Copper Nozzle,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/4000002246568.html
all_live,hotend.volcano-steel-nozzle,Volcano Steel Nozzle,Hotend,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32879512832.html
all_live,kits.voron-v0-1-kit-formbot,Voron V0.1 Kit - FORMBOT,Kits,,1,1,0,0,AliExpress,,voron-0.2 voron-0.1,current legacy,2,,,https://s.click.aliexpress.com/e/_9xE4rJ
all_live,misc.3m-vhb-tape,3M VHB Tape,Misc,,1,1,0,0,Amazon,,optional-parts,current,1,,,https://www.amazon.com/dp/B00GTAB20M
all_live,misc.bmg-extruder-hardware-kit-if-configured-with-direct-feed,BMG Extruder Hardware Kit (if configured with direct feed),Misc,,2,2,0,0,AliExpress,,voron-2.4 voron-switchwire,current,2,,,https://www.aliexpress.com/item/4000021186440.html | https://s.click.aliexpress.com/e/_Alji4k
all_live,misc.din-rail-electronics-enclosure-steel-35mm-wide-7-5mm-tall-steel,"DIN Rail - Electronics Enclosure - Steel - 35mm wide, 7.5mm tall, Steel",Misc,,1,1,0,0,AliExpress,,voron-trident voron-1.8,current legacy,2,,,https://www.aliexpress.com/item/4001002262174.html
all_live,misc.filament-out-switch,Filament Out Switch,Misc,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32829808063.html
all_live,misc.foam-panel-tape-5mm-wide-1mm-thick,Foam Panel Tape (5mm Wide/1mm Thick),Misc,,2,2,0,0,AliExpress | Amazon,,optional-parts,current,1,,,https://www.aliexpress.com/item/32885016096.html | https://www.amazon.com/dp/B07L6JKJD1
all_live,misc.foam-panel-tape-5mm-wide-3mm-thick,Foam Panel Tape (5mm wide/3mm thick),Misc,,1,1,0,0,AliExpress,,voron-2.4 voron-trident,current,2,,,https://www.aliexpress.com/item/32885016096.html
all_live,misc.fume-extractor-carbon-filter-element,Fume Extractor Carbon Filter Element,Misc,,3,3,0,0,AliExpress | Amazon,,optional-parts,current,1,,,https://www.amazon.com/dp/B07KWYTCG5 | https://www.aliexpress.com/item/32981088131.html | https://www.aliexpress.com/item/33051112482.html
all_live,misc.needle-bearings-for-bondtech-idler,Needle Bearings for Bondtech Idler,Misc,,1,1,0,0,AliExpress,,mobius-3.1,legacy,1,,,https://www.aliexpress.com/item/32948087238.html
all_live,misc.v6-hotend-sock,V6 Hotend Sock,Misc,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32922594383.html
all_live,misc.volcano-hotend-sock,Volcano Hotend Sock,Misc,,1,1,0,0,AliExpress,,optional-parts,current,1,,,https://www.aliexpress.com/item/32970236537.html
all_live,motion.5mm-x-45mm-shaft-grind-flat,5mm x 45mm Shaft - Grind Flat,Motion,,1,1,0,0,AliExpress,,jetpack,legacy,1,,,https://www.aliexpress.com/item/1739093502.html
all_live,motion.5mm-x-50mm-shaft,5mm x 50mm Shaft,Motion,,1,1,0,0,AliExpress,,voron-m4 mobius-3.1,legacy,2,,,https://www.aliexpress.com/item/1739093502.html
all_live,motion.5x26mm-shaft,5x26mm Shaft,Motion,,1,1,0,0,AliExpress,,voron-2.2,legacy,1,,,https://www.aliexpress.com/item/1739093502.html
all_live,motion.5x28mm-shaft-you-can-cut-down-a-30mm-bed-height-will-change-this,"5x28mm Shaft - (You can cut down a 30mm, Bed Height will change this)",Motion,,1,1,0,0,AliExpress,,voron-2.2,legacy,1,,,https://www.aliexpress.com/item/1739093502.html
all_live,motion.5x30mm-shaft,5x30mm Shaft,Motion,,2,2,0,0,AliExpress,,voron-2.4 voron-trident voron-1.8 voron-2.2,current legacy,4,,,https://www.aliexpress.com/item/1739093502.html | https://www.aliexpress.com/item/32769265211.html
all_live,motion.5x50mm-shaft-grind-flat,5x50mm Shaft - Grind Flat,Motion,,1,1,0,0,AliExpress,,voron-2.2,legacy,1,,,https://www.aliexpress.com/item/1739093502.html
all_live,motion.5x60mm-shaft-grind-flat,5x60mm Shaft - Grind Flat,Motion,,1,1,0,0,AliExpress,,voron-2.4 voron-2.2,current legacy,2,,,https://www.aliexpress.com/item/1739093502.html
all_live,motion.625-2rs-bearing,625 2RS Bearing,Motion,,2,2,0,0,AliExpress,,voron-2.4 voron-2.2,current legacy,2,,,https://www.aliexpress.com/item/32991204773.html | https://www.aliexpress.com/item/32802288535.html
all_live,motion.extruder-spring,Extruder Spring,Motion,,1,1,0,0,AliExpress,,jetpack,legacy,1,,,https://www.aliexpress.com/item/32811213869.html
all_live,motion.f688-rs-bearing,F688-RS Bearing,Motion,,2,2,0,0,AliExpress,,voron-0,legacy,1,included in kit,,https://s.click.aliexpress.com/e/_d8sMqn6 | https://s.click.aliexpress.com/e/_dZVGC8K
all_live,motion.f695-2rs-bearing,F695 2RS Bearing,Motion,,3,3,0,0,AliExpress,,voron-2.4 voron-trident voron-switchwire voron-m4 mobius-3.1 voron-1.8 voron-2.2,current legacy,7,,,https://www.aliexpress.com/item/33001186278.html | https://www.aliexpress.com/item/32850989216.html | https://s.click.aliexpress.com/e/FhQBXGmc
all_live,motion.ge5c-spherical-bearing,GE5C Spherical Bearing,Motion,,2,2,0,0,AliExpress | igus.com,,voron-trident,current,1,,,https://www.aliexpress.com/item/4000335932856.html | https://www.igus.com/search?q=EGLM-05
all_live,motion.gt2-16t-6mm-wide-pulley-5mm-bore,GT2 16T (6mm wide) Pulley (5mm bore),Motion,,1,1,0,0,AliExpress,,voron-2.4 jetpack voron-2.2,current legacy,3,,,https://www.aliexpress.com/item/1744808992.html
all_live,motion.gt2-16t-toothed-idler-w-bearing-6mm-wide-3mm-bore-13mmod,GT2 16T Toothed idler w/bearing (6mm wide) (3mm bore) (13mmOD),Motion,,1,1,0,0,Amazon,,voron-0,legacy,1,included in kit,,https://amzn.to/3eiB1CM
all_live,motion.gt2-20t-6mm-wide-8mm-bore,GT2 20T (6mm wide) (8mm bore),Motion,,1,1,0,0,AliExpress,,voron-0,legacy,1,included in kit,,https://s.click.aliexpress.com/e/_dYtoM9A
all_live,motion.gt2-20t-9mm-wide-pulley-5mm-bore,GT2 20T (9mm wide) Pulley (5mm bore),Motion,,1,1,0,0,AliExpress,,voron-2.4 voron-2.2,current legacy,2,,,https://www.aliexpress.com/item/32650675929.html
all_live,motion.gt2-80t-6mm-wide-pulley-5mm-bore,GT2 80T (6mm wide) Pulley (5mm bore),Motion,,1,1,0,0,AliExpress,,voron-2.4,current,1,,,https://www.aliexpress.com/item/32782605159.html
all_live,motion.gt2-belt-loop-6mm-wide-150mm,GT2 Belt Loop (6mm wide) - 150mm,Motion,,1,1,0,0,AliExpress,,jetpack,legacy,1,,,https://www.aliexpress.com/item/1837021682.html
all_live,motion.gt2-open-belt-6mm-2-meters,GT2 Open Belt 6mm (2 meters),Motion,,1,1,0,0,AliExpress,,voron-0,legacy,1,included in kit,,https://s.click.aliexpress.com/e/_dZ6ZPZ2
all_live,motion.gt2-open-belt-6mm-3-meters,GT2 Open Belt 6mm (3 meters),Motion,,2,2,0,0,AliExpress,,voron-0.1,legacy,1,,,https://s.click.aliexpress.com/e/_AWdYSR | https://s.click.aliexpress.com/e/_dZ6ZPZ2
all_live,motion.gt2-open-belt-6mm-3000mm,GT2 Open Belt 6mm (3000mm),Motion,,2,2,0,0,AliExpress,,voron-0.2,current,1,,,https://s.click.aliexpress.com/e/_DBbMKkt | https://s.click.aliexpress.com/e/_dZ6ZPZ2
all_live,motion.key-bak-super48-36-13oz,"Key-bak Super48 36"" 13oz",Motion,,1,1,0,0,Amazon,,voron-switchwire,current,1,,,https://amzn.to/3isiyWo
all_live,motion.linear-bearings-lmuw8,Linear Bearings (LMUW8),Motion,,1,1,0,0,Misumi,,voron-1.6.2,legacy,1,,,https://us.misumi-ec.com/vona2/detail/110300026540?HissuCode=LMUW8&Keyword=LMUW8&PNSearch=LMUW8&searchFlow=suggest2products
all_live,motion.linear-bearings-lm8luu,Linear Bearings - LM8LUU,Motion,,1,1,0,0,AliExpress,,voron-1.8,legacy,1,,,https://www.aliexpress.com/item/32261426948.html
all_live,motion.linear-rail-mgn12h-see-configurator-for-length,Linear Rail MGN12H ** See Configurator for length **,Motion,,5,5,0,0,AliExpress | LDO Motors | RobotDigg | Zyltech,,voron-2.4 voron-trident voron-switchwire,current,3,,,"https://www.aliexpress.com/item/32829826159.html | https://www.robotdigg.com/product/1314/Black-anodized-linear-rail-7,-9,-12-and-15 | https://www.zyltech.com/zyltech-mgn12-h-type-linear-rail-with-single-or-double-carriage-block | https://www.aliexpress.com/item/2251832643511407.html | https://docs.ldomotors.com/en/voron/LDO_Voron_Distributors"
all_live,motion.linear-rail-mgn9h-see-configurator-for-length,Linear Rail MGN9H ** See Configurator for length **,Motion,,3,3,0,0,AliExpress | RobotDigg | Zyltech,,voron-2.4 voron-trident voron-1.8 voron-2.2,current legacy,4,,,"https://www.aliexpress.com/item/32773296501.html | https://www.robotdigg.com/product/1314/Black-anodized-linear-rail-7,-9,-12-and-15 | https://www.zyltech.com/zyltech-mgn9-linear-rail-with-single-or-double-carriage-block"
all_live,motion.linear-rods-psfj8-320,Linear Rods (PSFJ8-320),Motion,,1,1,0,0,Misumi,,voron-1.6.2,legacy,1,,,https://us.misumi-ec.com/vona2/detail/110302634310?HissuCode=PSFJ8-320&KWSearch=PSFJ8-320&PNSearch=PSFJ8-320&searchFlow=results2type
all_live,motion.linear-rods-8mm-320mm-long-for-230mm-z,"Linear Rods - 8mm, 320mm Long (for 230mm Z)",Motion,,1,1,0,0,AliExpress,,voron-1.8,legacy,1,,,https://www.aliexpress.com/item/32676553191.html
all_live,panels.deck-front-deck-back-mid-panel-3mm-thick.voron-0,"(Deck front,Deck back, Mid panel) 3mm thick",Panels,,1,1,0,0,mnlasercutting.com,,voron-0,legacy,1,Hand cut,,https://mnlasercutting.com/
all_live,panels.deck-panel-mid-panel-motor-panel-rear-panel-3mm-thick.voron-0.1,"(Deck Panel, Mid panel, Motor Panel, Rear Panel) 3mm thick",Panels,,1,1,0,0,mnlasercutting.com,,voron-0.1,legacy,1,cut by hand per Drawings,,https://mnlasercutting.com/
all_live,panels.deck-panel-mid-panel-motor-panel-rear-panel-3mm-thick-drawings-and-dxf-on-github.voron-0.2,"(Deck Panel, Mid panel, Motor Panel, Rear Panel) 3mm thick (drawings and dxf on github)",Panels,,1,1,0,0,mnlasercutting.com,,voron-0.2,current,1,cut by hand per Drawings,,https://mnlasercutting.com/
all_live,panels.bottom-back-electronics-bay-panels.voron-2.4,Bottom/Back/Electronics Bay Panels,Panels,,2,2,0,0,michaels.com | mnlasercutting.com,,voron-2.4,current,1,,,https://www.michaels.com/corrugated-board-by-creatology/M10567770.html | https://mnlasercutting.com/
all_live,panels.bottom-back-electronics-bay-panels.voron-1.8,Bottom/Back/Electronics Bay Panels,Panels,,2,2,0,0,michaels.com | mnlasercutting.com,,voron-1.8,legacy,1,,,https://www.michaels.com/corrugated-board-by-creatology/M10567770.html | https://www.mnlasercutting.com/
all_live,panels.bottom-back-electronics-bay-panels.voron-1.6.2,Bottom/Back/Electronics Bay Panels,Panels,,2,2,0,0,michaels.com | mnlasercutting.com,,voron-1.6.2,legacy,1,,,https://www.michaels.com/corrugated-board-by-creatology/M10567770.html | https://www.mnlasercutting.com/
all_live,panels.bottom-back-electronics-bay-panels.voron-2.2,Bottom/Back/Electronics Bay Panels,Panels,,2,2,0,0,michaels.com | mnlasercutting.com,,voron-2.2,legacy,1,,,https://www.michaels.com/corrugated-board-by-creatology/M10567770.html | https://www.mnlasercutting.com/
all_live,panels.deck-bottom-and-back-panels.voron-trident,"Deck, Bottom and Back Panels",Panels,,3,3,0,0,Printed Solid | michaels.com | mnlasercutting.com,,voron-trident,current,1,,,https://www.michaels.com/corrugated-board-by-creatology/M10567770.html | https://www.printedsolid.com/products/voron-trident-panel-set-made-from-aluminum-composite-material-acrylic-sold-separate | https://www.mnlasercutting.com/
all_live,panels.front-door-212mm-x-239mm-x-2-5mm-pc-or-acrylic.voron-0,Front Door 212mm x 239mm x 2.5mm (PC or Acrylic),Panels,,1,1,0,0,tapplastics.com,,voron-0,legacy,1,3mm foam board,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.front-door-212mm-x-239mm-x-2-5mm-pc-or-acrylic.voron-0.1,Front Door 212mm x 239mm x 2.5mm (PC or Acrylic),Panels,,1,1,0,0,tapplastics.com,,voron-0.1,legacy,1,cut by hand per Drawings,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.front-door-212mm-x-239mm-x-3mm-pc-or-acrylic.voron-0.2,Front Door 212mm x 239mm x 3mm (PC or Acrylic),Panels,,1,1,0,0,tapplastics.com,,voron-0.2,current,1,cut by hand per Drawings,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.opaque-enclosure-panels.voron-switchwire,Opaque Enclosure Panels,Panels,,1,1,0,0,mnlasercutting.com,,voron-switchwire,current,1,,,https://mnlasercutting.com/
all_live,panels.rear-panel-212mm-x-248mm-whatever-material-you-want.voron-0.2,Rear Panel 212mm x 248mm (whatever material you want),Panels,,1,1,0,0,tapplastics.com,,voron-0.2,current,1,cut by hand per Drawings,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.rear-panel-212mm-x-248mm-whatever-material-you-want.voron-0.1,Rear Panel 212mm x 248mm (whatever material you want),Panels,,1,1,0,0,tapplastics.com,,voron-0.1,legacy,1,cut by hand per Drawings,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.rear-panel-212mm-x-248mm-x-2-5mm-whatever-material-you-want.voron-0,Rear Panel 212mm x 248mm x 2.5mm (whatever material you want),Panels,,1,1,0,0,tapplastics.com,,voron-0,legacy,1,3mm foam board,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.side-panel-212mm-x-230mm-x-2-5mm-pc-or-acrylic.voron-0,Side Panel 212mm x 230mm x 2.5mm (PC or Acrylic),Panels,,1,1,0,0,tapplastics.com,,voron-0,legacy,1,3mm foam board,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.side-panel-212mm-x-230mm-x-2-5mm-pc-or-acrylic.voron-0.1,Side Panel 212mm x 230mm x 2.5mm (PC or Acrylic),Panels,,1,1,0,0,tapplastics.com,,voron-0.1,legacy,1,cut by hand per Drawings,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.side-panel-212mm-x-230mm-x-3mm-pc-or-acrylic.voron-0.2,Side Panel 212mm x 230mm x 3mm (PC or Acrylic),Panels,,1,1,0,0,tapplastics.com,,voron-0.2,current,1,cut by hand per Drawings,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.side-front-top-acrylic-panels.voron-2.4,Side/Front/Top Acrylic Panels,Panels,,1,1,0,0,tapplastics.com,,voron-2.4,current,1,,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/acrylic_sheets_clear/508
all_live,panels.side-front-top-polycarbonate-panels.voron-1.8,Side/Front/Top Polycarbonate Panels,Panels,,1,1,0,0,tapplastics.com,,voron-1.8,legacy,1,,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.side-front-top-polycarbonate-panels.voron-2.2,Side/Front/Top Polycarbonate Panels,Panels,,1,1,0,0,tapplastics.com,,voron-2.2,legacy,1,,,https://www.tapplastics.com/product/plastics/cut_to_size_plastic/polycarbonate_sheets/516
all_live,panels.tophat-panels.voron-0.2,TopHat Panels,Panels,,1,1,0,0,mnlasercutting.com,,voron-0.2,current,1,cut by hand per Drawings,,https://mnlasercutting.com/shop/p/voron-0-laser-cut-tophat-panels
all_live,panels.tophat-panels.voron-0.1,TopHat Panels,Panels,,1,1,0,0,mnlasercutting.com,,voron-0.1,legacy,1,cut by hand per Drawings,,https://mnlasercutting.com/shop/p/voron-0-laser-cut-tophat-panels
all_live,panels.tophat-panels-optional.voron-0,TopHat Panels (OPTIONAL),Panels,,1,1,0,0,mnlasercutting.com,,voron-0,legacy,1,,,https://mnlasercutting.com/
all_live,printed-parts.printed-parts,Printed Parts,Printed Parts,,1,1,0,0,Print It Forward,,voron-2.4 voron-trident voron-0.2 voron-switchwire voron-m4 mobius-3.1 voron-0 voron-0.1 voron-1.8 voron-1.6.2 voron-2.2,current legacy,11,Print Yourself,,https://pif.voron.dev/
all_live,tools.auto-adjusting-wire-strippers,Auto Adjusting - Wire Strippers,Tools,,2,2,0,0,Amazon,,tools,current,1,,,https://smile.amazon.com/gp/product/B01018CYV8 | https://www.amazon.com/dp/B000R895YM
all_live,tools.deburring-tool,Deburring Tool,Tools,,2,2,0,0,AliExpress | Amazon,,tools,current,1,,,https://www.amazon.com/dp/B07JGVDRQC | https://www.aliexpress.com/item/33032626707.html
all_live,tools.engineer-pa-09-crimping-tool,Engineer PA-09 Crimping Tool,Tools,,1,1,0,0,Amazon,,tools,current,1,,,https://www.amazon.com/dp/B002AVVO7K
all_live,tools.flush-wire-cutters,Flush Wire Cutters,Tools,,1,1,0,0,Amazon,,tools,current,1,,,https://www.amazon.com/dp/B00FZPDG1K
all_live,tools.hex-ball-driver-kit,Hex Ball Driver Kit,Tools,,2,2,0,0,Amazon,,tools,current,1,,,https://www.amazon.com/dp/B0006O4ADI | https://www.amazon.com/dp/B000NZ5QE2
